seed,noise_level,true_degree,true_coefficients,selected_degree,selected_coefficients,c1,c2,source_file,true_coeff_0,true_coeff_1,true_coeff_2,true_coeff_3,true_coeff_4,true_coeff_5,true_coeff_6,imse,imae,maxerr,metrics_success
11,low,1,"[10.246057071800005, -13.05962083370515]",2,"[9.61916966859705, -9.43445590052828, -4.211011137351408]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,10.246057071800005,-13.05962083370515,,,,,,0.17462907950766668,0.2959883649281567,0.153318369477633,True
12,low,1,"[-12.662116625660277, -12.852977434979202]",2,"[-12.147782559187096, -17.26152088966684, 4.749804702980047]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-12.662116625660277,-12.852977434979202,,,,,,0.14642021828278762,0.33716000942236996,0.5086161708110737,True
13,low,1,"[-11.475981295904443, 18.62133721279441]",1,"[-11.952311751063464, 19.350829712573837]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-11.475981295904443,18.62133721279441,,,,,,0.056797643801786056,0.19944116727187208,0.47632610675563747,True
14,low,1,"[-14.853593986547144, 16.306649077704606]",1,"[-14.927276674989653, 16.6880367233436]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-14.853593986547144,16.306649077704606,,,,,,0.025812983588694535,0.1312463609898466,0.3077026837977517,True
15,low,1,"[36.33830834191868, -12.050398939947554]",1,"[36.465277546416296, -13.114938834336884]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,36.33830834191868,-12.050398939947554,,,,,,0.2587057909263195,0.42044454964799277,0.9375643443173942,True
16,low,1,"[-15.621443216374578, -13.285971403237818]",1,"[-15.983262130285208, -12.616332742928257]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-15.621443216374578,-13.285971403237818,,,,,,0.03809697213808776,0.16849828226311853,0.3618149222876639,True
17,low,1,"[7.934929270961264, 13.163807604993922]",2,"[6.820781360566121, 19.04328063645851, -4.966606845405735]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,7.934929270961264,13.163807604993922,,,,,,0.23540165092980628,0.42243405729206057,0.6258832720456429,True
18,low,1,"[-36.14579903079992, 37.02302632648844]",2,"[-37.41964000255019, 45.25172460674548, -7.648918091640725]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,-36.14579903079992,37.02302632648844,,,,,,0.4376497946484834,0.5868414321846056,0.9392653321826074,True
19,low,1,"[11.836196826139917, 16.8510690314528]",1,"[11.757722356008298, 16.783747093139922]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,11.836196826139917,16.8510690314528,,,,,,0.012952043692509076,0.11213543928805696,0.14579600714777996,True
20,low,1,"[-19.214325955357737, 15.640002689217676]",2,"[-18.361797384244337, 10.506745389241704, 5.46374755433333]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-19.214325955357737,15.640002689217676,,,,,,0.18643034456730467,0.3465811357923752,0.35316085019130483,True
21,low,1,"[-17.12938343497107, 16.157769169143783]",1,"[-17.435260147415434, 17.03118310436661]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-17.12938343497107,16.157769169143783,,,,,,0.0806875475205281,0.23795078562847535,0.5675320164794151,True
22,low,1,"[12.34895551878184, 12.169392355258577]",1,"[12.21299006561616, 12.12523262862227]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,12.34895551878184,12.169392355258577,,,,,,0.02514082885052504,0.1580453164838351,0.18012491657199803,True
23,low,1,"[-19.11901325008361, 16.438801398241054]",4,"[-19.946989559014405, 42.31515295185186, -131.18776905459956, 223.82081179209789, -121.62591195032407]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,-19.11901325008361,16.438801398241054,,,,,,0.6721828756553146,0.5526180206936704,0.7955747904085779,True
24,low,1,"[18.27062433161306, 17.48072978249895]",1,"[19.313517262294987, 16.425469033523786]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,18.27062433161306,17.48072978249895,,,,,,0.35829343917656387,0.5154075089250209,1.0428866404192974,True
25,low,1,"[-17.980093820716554, -26.00079057954132]",1,"[-17.747078356768828, -26.074551955815092]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-17.980093820716554,-26.00079057954132,,,,,,0.03892224533485221,0.19613477581084082,0.23301502426641463,True
26,low,1,"[12.749080888916149, 10.754001465930129]",1,"[12.656889845570417, 11.06644956413875]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,12.749080888916149,10.754001465930129,,,,,,0.012235543665993507,0.09123492891768648,0.22025519240321145,True
27,low,1,"[14.655581033667424, 12.81712548909134]",1,"[14.217791741698292, 13.550951327759247]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,14.655581033667424,12.81712548909134,,,,,,0.04989849032264175,0.1903020315563587,0.43778491773531947,True
28,low,1,"[44.57745347856792, -20.408845691816843]",2,"[46.5988433537083, -29.248841072818074, 6.413655964566971]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,44.57745347856792,-20.408845691816843,,,,,,0.7870974815039689,0.7939683347944285,1.0246699216372939,True
29,low,1,"[-7.499313758427199, -27.089197351660605]",1,"[-7.615797236904479, -26.92058209482754]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-7.499313758427199,-27.089197351660605,,,,,,0.003404544063538445,0.04829374090365654,0.11648247338517326,True
30,low,1,"[-6.255638580717738, 21.283351104400516]",1,"[-5.799009424792294, 20.854591825898382]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,-6.255638580717738,21.28335110440052,,,,,,0.07400437157077527,0.24224951667437727,0.45662660015098844,True
31,low,1,"[-7.85766653820645, 12.26777226055105]",2,"[-8.285124019821254, 15.893087214382076, -4.055804805204746]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-7.85766653820645,12.26777226055105,,,,,,0.10793642700981611,0.28018688755946597,0.3826720207717993,True
32,low,1,"[43.71389928202569, 14.925275787999569]",1,"[43.474948019389714, 15.26272072247426]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,43.71389928202569,14.925275787999569,,,,,,0.014421174020028753,0.09897720697963179,0.2389492511736364,True
33,low,1,"[5.230161422613041, -9.978259808645054]",1,"[4.949611606279555, -9.56595988279815]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,5.230161422613041,-9.978259808645054,,,,,,0.019701273925214733,0.11650050213053492,0.28054735867094305,True
34,low,1,"[15.849621281054851, -12.458078005329474]",1,"[16.163378859969146, -12.806276411302518]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,15.849621281054851,-12.458078005329474,,,,,,0.02960797279363072,0.1430649718999394,0.31375550335200053,True
35,low,1,"[-30.83914509873053, -12.159244635471094]",1,"[-30.707826319389696, -12.725581368988589]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-30.83914509873053,-12.159244635471094,,,,,,0.04978640517659627,0.18229906053754583,0.435014578322118,True
36,low,1,"[54.29677992945783, 21.158534655933305]",2,"[54.369927244343586, 18.984476216617868, 2.3679676486656334]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,54.29677992945783,21.158534655933305,,,,,,0.08471180683308081,0.25703424573079775,0.4258597239373927,True
37,low,1,"[-9.79410972074242, -16.156624683610087]",1,"[-10.205106117886865, -15.733995248089856]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-9.79410972074242,-16.156624683610087,,,,,,0.05475740972909229,0.20000188376834296,0.41099387790913333,True
38,low,1,"[-19.58735651788989, 14.092442941321496]",1,"[-20.104953206222135, 14.904327941368463]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-19.58735651788989,14.092442941321496,,,,,,0.0673964288753266,0.2183264686005103,0.5175918487986237,True
39,low,1,"[-33.0624932933077, 18.1677626303142]",1,"[-33.36711770264854, 18.521873319066433]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-33.0624932933077,18.1677626303142,,,,,,0.026723397993355217,0.1344847071683729,0.3046222985362448,True
40,low,1,"[45.17314285830147, -16.245827396466645]",1,"[44.55862547734206, -15.376248226966666]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,45.17314285830147,-16.245827396466645,,,,,,0.09531607506598257,0.25454159111120334,0.614512197518863,True
41,low,1,"[-14.535809367635403, -21.345500377118032]",1,"[-15.03710721824348, -20.45194501940356]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-14.535809367635403,-21.345500377118032,,,,,,0.06950921390276092,0.226715400519883,0.5012925242488055,True
42,low,1,"[-12.631911882140257, -14.607973733967931]",2,"[-11.683821129327681, -19.066533799607953, 3.213798296178609]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-12.631911882140257,-14.607973733967931,,,,,,0.23056761664596157,0.439202312424355,0.5982693503212246,True
43,low,1,"[9.229513529726734, 12.15191508015348]",1,"[9.1511726910549, 12.536041683628401]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,9.229513529726734,12.15191508015348,,,,,,0.025228902563810853,0.12969971193803767,0.3057834750778028,True
44,low,1,"[-18.52921574279108, 20.460062274999792]",1,"[-18.441975109184902, 20.238515388257866]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-18.52921574279108,20.460062274999792,,,,,,0.0046440450541788535,0.05788639015531323,0.1343049325255521,True
45,low,1,"[-7.090422621159458, 13.405406698584445]",1,"[-7.237541922366634, 13.189644136815472]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-7.090422621159458,13.405406698584445,,,,,,0.0689047537888455,0.2550005820916618,0.3628805768455097,True
46,low,1,"[-23.333609930425943, -20.509516279717907]",1,"[-23.999480397831775, -19.725112447486893]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-23.333609930425943,-20.509516279717907,,,,,,0.12616859030023664,0.2915804504272861,0.665865791683629,True
47,low,1,"[-15.07087667294846, 17.18028827122913]",1,"[-15.346957474124382, 17.017149737895704]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-15.07087667294846,17.18028827122913,,,,,,0.13013141944935738,0.35765006784263603,0.4392183620632295,True
48,low,1,"[19.667918216535814, -18.01617951494045]",1,"[19.240382969119548, -17.264761649267253]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,19.667918216535814,-18.01617951494045,,,,,,0.04973836762064924,0.1914289394819841,0.42753076831882453,True
49,low,1,"[-8.645674792898971, -11.71972337300575]",1,"[-8.956121094040633, -10.948050276006496]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-8.645674792898971,-11.71972337300575,,,,,,0.05530697011606359,0.2002836849463212,0.4612221960215379,True
50,low,1,"[-13.291544260869202, 12.598969107483107]",1,"[-13.353509494247705, 12.69367229824936]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,-13.291544260869202,12.598969107483107,,,,,,0.0009609496105690247,0.025930829326783516,0.0619646688659472,True
51,low,1,"[40.120401187192485, 19.62462657187297]",1,"[39.60214949041203, 20.638815874071113]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,40.120401187192485,19.62462657187297,,,,,,0.08583947472610035,0.25367006773537026,0.5182456513390079,True
52,low,1,"[4.134113832364855, -14.269980989056243]",1,"[3.867279998681789, -14.545392887275744]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,4.134113832364855,-14.269980989056243,,,,,,0.16997341200213134,0.4045397827928163,0.5422440902105272,True
53,low,1,"[-40.71337802134314, -20.841575958189072]",1,"[-40.410729687318316, -21.539621396115383]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-40.71337802134314,-20.841575958189072,,,,,,0.04275620302921988,0.1775922242964801,0.39539294294966965,True
54,low,1,"[23.87377957555551, -19.715101277325925]",1,"[23.9348242370787, -19.85218565926578]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,23.87377957555551,-19.715101277325925,,,,,,0.0016222235954573162,0.034681203277654296,0.0760389032757196,True
55,low,1,"[-7.885347800473366, -9.002666543539476]",1,"[-7.686851570783328, -9.484003134026077]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-7.885347800473366,-9.002666543539476,,,,,,0.021085559224800775,0.124029027382815,0.282837491616057,True
56,low,1,"[-8.55971266289064, -15.270222306876876]",1,"[-8.305706597353785, -15.85081002586021]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-8.55971266289064,-15.270222306876876,,,,,,0.029406978942962667,0.147414983212906,0.32657819264379384,True
57,low,1,"[-6.703325294057545, -10.790098337812914]",1,"[-6.709597026290255, -10.760813232820274]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,-6.703325294057545,-10.790098337812914,,,,,,0.00014153874642149492,0.009713980677976955,0.023013198195492635,True
58,low,1,"[5.819191043474481, 15.067075534109328]",1,"[6.450242702816551, 13.974700925915908]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,5.819191043474481,15.067075534109328,,,,,,0.10664214917668792,0.27968659387672695,0.6310451478488854,True
59,low,1,"[28.682028107092584, -17.76230690024765]",1,"[28.897399067636627, -18.40457335781876]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,28.682028107092584,-17.76230690024765,,,,,,0.04556117426033414,0.1779825308596801,0.4268916685659967,True
60,low,1,"[28.117006424858108, -14.441499356012852]",1,"[27.907442541586533, -14.027974352244692]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,28.117006424858108,-14.441499356012852,,,,,,0.014258091799466183,0.10340023400813672,0.2095614183065102,True
61,low,1,"[27.418520005910505, -12.953223436550491]",1,"[27.72186262859871, -13.593188474426107]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,27.418520005910505,-12.953223436550491,,,,,,0.03440649028912574,0.16042391864140595,0.3366186004447833,True
62,low,1,"[11.892426663649236, 9.055038879815145]",1,"[12.131845166422309, 8.80393139159067]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,11.892426663649236,9.055038879815145,,,,,,0.018219764151757453,0.11440888007312626,0.23941700595624305,True
63,low,1,"[-26.576763574736837, -17.879858465887445]",1,"[-26.788271304126656, -18.090270641931955]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-26.57676357473684,-17.879858465887445,,,,,,0.10399708245871044,0.31671381741207366,0.42191865119659155,True
64,low,1,"[-15.931799808447632, -18.96385766462524]",1,"[-15.984859448946178, -18.81450400316451]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-15.931799808447632,-18.96385766462524,,,,,,0.0023261792628291515,0.04046748444161788,0.09629313068577261,True
65,low,1,"[-6.011662067988126, 11.822113477037751]",1,"[-6.735794234101161, 13.481666100870179]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-6.011662067988126,11.822113477037751,,,,,,0.24067026148157436,0.42161344461444455,0.9354105653569,True
66,low,1,"[-22.41813396187143, 13.107022620155616]",1,"[-22.118192267330492, 13.0829247149174]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-22.41813396187143,13.107022620155616,,,,,,0.08293062327100832,0.2878927419218295,0.29994155089667274,True
67,low,1,"[-22.684946524250844, 16.704359343257586]",2,"[-24.157129570595565, 24.019728604642477, -6.435932912359393]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-22.684946524250844,16.704359343257586,,,,,,0.29618393448620994,0.45637272147913593,0.6065609430327505,True
68,low,1,"[42.87284719621, -13.822482832342038]",1,"[42.58008636152907, -12.696159429043567]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,42.87284719621,-13.822482832342038,,,,,,0.17883366292536362,0.3464970528271311,0.8335558547603021,True
69,low,1,"[21.187464933658735, -11.64020433540335]",1,"[20.927662295002943, -11.670107592866195]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,21.18746493365873,-11.64020433540335,,,,,,0.0755644245147256,0.27475426738721426,0.2897057178694755,True
70,low,1,"[-21.28761859240155, 16.563651962367057]",1,"[-20.852647424717237, 16.118882986463092]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-21.28761859240155,16.563651962367057,,,,,,0.06167804989350516,0.21280252147232318,0.43496851647827484,True
71,low,1,"[10.52823183935264, -9.449065038611057]",1,"[10.289667295500943, -8.731622961881714]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,10.52823183935264,-9.449065038611057,,,,,,0.057331177628788865,0.1994842125054385,0.47887325630515853,True
72,low,1,"[12.409928705968948, -14.495510914994286]",1,"[12.78734772772842, -15.67996354562472]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,12.409928705968948,-14.495510914994286,,,,,,0.16305284288202332,0.3350696954830978,0.807026548513484,True
73,low,1,"[43.75320112280712, 32.62703320088319]",1,"[43.34160272995283, 32.845677321674955]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,43.75320112280712,32.62703320088319,,,,,,0.09535475212757048,0.3022763324584035,0.4115970895470795,True
74,low,1,"[7.042568846829281, -11.865468099200138]",1,"[6.663629858555432, -11.624386746740901]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,7.042568846829281,-11.865468099200138,,,,,,0.07161303920927188,0.25839831204423014,0.37893755122142014,True
75,low,1,"[-18.015762843636345, 11.788569287440827]",1,"[-17.851702250681168, 11.763641680766037]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-18.015762843636345,11.788569287440827,,,,,,0.02303336875362926,0.1515967896177824,0.1640604443651803,True
76,low,1,"[-8.8591369228597, -9.818845330603311]",2,"[-9.721725989605186, -5.311561954582248, -4.071697345029921]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-8.8591369228597,-9.818845330603311,,,,,,0.1090590659044725,0.2816049124266743,0.3847779223895156,True
77,low,1,"[-28.84352661237284, -17.273850932918332]",2,"[-28.91977090344918, -14.565667976863248, -4.453953526855585]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-28.84352661237284,-17.273850932918332,,,,,,0.4069535858814155,0.45227061838713695,0.33542676022923956,True
78,low,1,"[-20.91471260246208, -18.9182511897643]",1,"[-21.15767969638089, -18.640948963361883]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,-20.91471260246208,-18.9182511897643,,,,,,0.017289867563718857,0.10856733512248447,0.24296544095878758,True
79,low,1,"[-41.1055135785035, -17.044811401880068]",1,"[-41.121139020252485, -17.496698525511604]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-41.1055135785035,-17.044811401880068,,,,,,0.07537241452526801,0.24156900356475636,0.46750987174419834,True
80,low,1,"[-12.134852846470492, 18.006763866056417]",1,"[-12.641285810168846, 18.06560992570556]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-12.134852846470492,18.006763866056417,,,,,,0.22782704857562297,0.47700993387378265,0.5064326129251722,True
81,low,1,"[15.122432943261495, -12.748762101308523]",1,"[15.174859286164246, -12.807408339922201]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,15.122432943261495,-12.748762101308523,,,,,,0.0008203740491503685,0.023762889538463512,0.05242599332067499,True
82,low,1,"[14.969951863002798, 12.230685748309186]",1,"[15.265154955317419, 11.928906536154965]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,14.969951863002798,12.230685748309186,,,,,,0.028415606717392596,0.14445678465145126,0.29520129345068824,True
83,low,1,"[14.540705303405332, 17.778653467455612]",1,"[14.359178017740048, 18.470775701118345]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,14.540705303405332,17.778653467455612,,,,,,0.0669908137923792,0.2121441444811736,0.5105908223530307,True
84,low,1,"[11.555536448486906, 12.41132548278516]",1,"[10.988384354264593, 12.990982371634582]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,11.555536448486906,12.41132548278516,,,,,,0.10490858246961256,0.2775934140168376,0.5671486389681792,True
85,low,1,"[-52.28491325421651, 52.26795252740783]",1,"[-53.102113119160286, 53.22321451423584]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-52.28491325421651,52.26795252740783,,,,,,0.19135080713521585,0.3595227163937727,0.8171941707598691,True
86,low,1,"[15.47699000311198, -11.889154933511453]",1,"[15.860633845561757, -12.333525180282258]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,15.47699000311198,-11.889154933511453,,,,,,0.042524327646504025,0.16975742088973472,0.38364119362050886,True
87,low,1,"[9.062948015280806, 12.334190430510407]",1,"[9.067955947681888, 12.404408496175632]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,9.062948015280806,12.334190430510407,,,,,,0.0020202522950419437,0.040116965233694554,0.07522557950617781,True
88,low,1,"[42.99676162714604, -36.75306354309099]",1,"[43.16180518270676, -36.94718450110247]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,42.99676162714604,-36.75306354309099,,,,,,0.007761944226154016,0.0723385830106037,0.16504239843266788,True
89,low,1,"[-17.438900242799487, -16.472708503960078]",1,"[-17.497507796438732, -17.106058601549844]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-17.438900242799487,-16.472708503960078,,,,,,0.17426472719947872,0.3752826024341279,0.6919538759171218,True
90,low,1,"[12.842972756502432, -14.70131882296098]",1,"[12.794963245529157, -14.247991350838006]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,12.842972756502432,-14.70131882296098,,,,,,0.04904281522365312,0.18373865741647466,0.4053152589276561,True
91,low,1,"[5.662059091397074, 10.606467197963422]",1,"[5.741329193514953, 9.93121011624534]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,5.662059091397074,10.606467197963422,,,,,,0.10474676006963901,0.26766415338865307,0.5959829544866082,True
92,low,1,"[-15.66732187881564, -17.548218379223183]",1,"[-15.35374516054499, -18.305670016522352]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-15.66732187881564,-17.548218379223183,,,,,,0.05205548718411751,0.19496669721633214,0.44387040396460264,True
93,low,1,"[-18.181206136941224, -18.207333372447906]",1,"[-17.673685505170685, -18.92389312824415]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-18.181206136941224,-18.207333372447906,,,,,,0.06506095958530532,0.21022297113569066,0.5075163604574477,True
94,low,1,"[-9.422172252438733, -22.458071802072787]",1,"[-9.21412152858951, -22.381986130135306]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-9.422172252438733,-22.458071802072787,,,,,,0.06104445930672528,0.24609355981796255,0.284135942250586,True
95,low,1,"[8.560828259057292, -12.701944674934232]",1,"[9.070814338252434, -13.044614171615914]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,8.560828259057292,-12.701944674934232,,,,,,0.12446992255239626,0.3386513308543019,0.5099840365899073,True
96,low,1,"[-17.799037470941578, 11.968647610193091]",1,"[-18.01678474507652, 12.223317661100799]",0.5,0.5,polynomial_params_deg1_noise_level_low.csv,-17.799037470941578,11.968647610193091,,,,,,0.013579110947349168,0.0957654157765134,0.2177457560821736,True
97,low,1,"[16.895331821511423, 17.786020185107823]",1,"[17.346857362636126, 16.99531038526612]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,16.895331821511423,17.786020185107823,,,,,,0.05525697323039392,0.20166771742472914,0.451520827813507,True
98,low,1,"[-12.666388808546088, -23.252435111702614]",1,"[-12.986010725608093, -22.615175867432768]",1.0,0.0,polynomial_params_deg1_noise_level_low.csv,-12.666388808546088,-23.252435111702614,,,,,,0.03384259668317015,0.15931641238587657,0.31961811844823806,True
99,low,1,"[11.005838625580608, 30.365618343359667]",1,"[11.601702174242721, 29.07560808160735]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,11.005838625580608,30.365618343359667,,,,,,0.14109210138802364,0.32437456906181705,0.6941390235183604,True
100,low,1,"[23.461430089111516, 12.851392451287692]",1,"[22.86186727458475, 13.836884840079385]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,23.46143008911152,12.851392451287692,,,,,,0.0923427277000566,0.25795085829700387,0.5995569401436356,True
101,low,1,"[9.867540356308025, -16.51938748019921]",1,"[9.790962226150155, -16.637620353941426]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,9.867540356308025,-16.51938748019921,,,,,,0.019577933223960238,0.13569456702897753,0.19481029913035997,True
102,low,1,"[9.017659487548665, 20.390018838639023]",1,"[9.210827723282264, 19.670363966391136]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,9.017659487548665,20.390018838639023,,,,,,0.07093388367059238,0.21850905781560434,0.5264823467516351,True
103,low,1,"[-7.333997645266139, 13.332144423550153]",1,"[-7.604375272533349, 13.90382458434634]",0.3333333333333333,0.6666666666666666,polynomial_params_deg1_noise_level_low.csv,-7.333997645266139,13.332144423550153,,,,,,0.02747393797748768,0.1433382752878965,0.30129912582301177,True
104,low,1,"[-11.549589366008542, 12.150804804575724]",1,"[-11.463987868111492, 11.885267888637904]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,-11.549589366008542,12.150804804575724,,,,,,0.008100543266234593,0.07476253599267173,0.17993383521212714,True
105,low,1,"[-31.03407213319052, -16.55453251898648]",3,"[-29.977674448907038, -30.862866467948486, 42.45513946288099, -32.9986986747681]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,-31.03407213319052,-16.55453251898648,,,,,,0.9035095868116498,0.6133619748856078,0.6415093354159183,True
106,low,1,"[-10.131649223693122, 12.63738795665091]",1,"[-10.406891533683664, 13.17429829771067]",0.0,1.0,polynomial_params_deg1_noise_level_low.csv,-10.131649223693122,12.63738795665091,,,,,,0.024068791456800794,0.13431338238640536,0.2752391095426372,True
107,low,1,"[10.215663025422394, 12.545755752480892]",1,"[10.327142536935376, 11.920268984463691]",0.8,0.2,polynomial_params_deg1_noise_level_low.csv,10.215663025422394,12.545755752480892,,,,,,0.07310995445231613,0.2211326992405222,0.5140035280645421,True
108,low,1,"[10.113584994686876, -13.656847934529774]",1,"[10.089653626794416, -13.45518225378063]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,10.113584994686876,-13.656847934529774,,,,,,0.009302923702584936,0.07974137597513699,0.17773311075559484,True
109,low,1,"[-15.741419760285655, -42.42421190785736]",2,"[-15.567685093601671, -45.431359101254785, 2.6616996958631205]",0.6666666666666666,0.3333333333333333,polynomial_params_deg1_noise_level_low.csv,-15.741419760285655,-42.42421190785736,,,,,,0.24520344214576073,0.4530144815175055,0.6756224430617834,True
110,low,1,"[23.79114485463479, -16.10078750312655]",1,"[23.64809149674865, -16.015260042184536]",0.4285714285714285,0.5714285714285714,polynomial_params_deg1_noise_level_low.csv,23.79114485463479,-16.10078750312655,,,,,,0.01066758824833219,0.10028962741513474,0.14305284806883733,True
111,low,1,"[6.001694585333285, 13.258449585104906]",2,"[5.449588821912882, 16.38259549991366, -3.441391244982916]",0.2,0.8,polynomial_params_deg1_noise_level_low.csv,6.001694585333285,13.258449585104906,,,,,,0.09299620860795549,0.22652748092013256,0.1569307135600475,True
112,low,1,"[-4.065452544063095, -11.682041350646642]",1,"[-3.6742451517313928, -12.341670876851875]",0.5714285714285714,0.4285714285714285,polynomial_params_deg1_noise_level_low.csv,-4.065452544063095,-11.682041350646642,,,,,,0.04002831424380496,0.17062128646828326,0.391203460371794,True
