true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
6,moderate,3531,3,0.5,0.5,"[-3.2151832823458806, 0.17988444468593143, 15.042340778210804, -26.228061406732017]"
6,moderate,3532,3,0.0,1.0,"[16.780443394086817, -5.517075675573821, 60.9850562182851, -69.58553072890685]"
6,moderate,3533,2,0.5,0.5,"[-2.2286802854938004, 3.8941490313891465, -14.82107329766564]"
6,moderate,3534,3,0.42857142857142855,0.5714285714285714,"[-10.98631319798959, 0.6482540926605379, 8.862371554010917, -18.526466559438255]"
6,moderate,3535,4,0.2,0.8,"[10.1145809854307, 9.764785821699263, -36.112136987378676, 87.62068166287192, -69.82526902660425]"
6,moderate,3536,3,0.42857142857142855,0.5714285714285714,"[-10.331085314123303, -32.49291046469307, 51.53437331461531, -34.81635936616968]"
6,moderate,3537,3,0.0,1.0,"[-24.207288471825688, -18.305691002506876, -21.400991053365846, 43.06445398885001]"
6,moderate,3538,3,0.0,1.0,"[12.377991431680947, -13.373886160658353, 73.65374722283998, -71.92898898987396]"
6,moderate,3539,2,0.5714285714285714,0.42857142857142855,"[15.054608555087382, -20.723640836735402, 8.954266550166047]"
6,moderate,3540,2,0.5714285714285714,0.42857142857142855,"[-11.089330095938575, 16.452837935491477, -24.172766372724475]"
6,moderate,3541,2,0.2,0.8,"[22.90290712383099, -25.89867324975605, 16.731605099351015]"
6,moderate,3542,3,0.5714285714285714,0.42857142857142855,"[-1.1617517803729527, -7.898055076432155, 18.199292905580112, -20.280589034726923]"
6,moderate,3543,2,0.6666666666666666,0.3333333333333333,"[19.812534755295832, -17.796083169697166, 7.245145304118101]"
6,moderate,3544,2,0.3333333333333333,0.6666666666666666,"[-23.102412739197923, 1.575454720116344, 6.153521905100932]"
6,moderate,3545,3,1.0,0.0,"[-5.834351170043525, -10.608470818609478, 18.740243268209362, -20.346863383236943]"
6,moderate,3546,5,0.2,0.8,"[-1.6242708778204644, 32.04404892230919, -219.05751619260406, 640.5800649856229, -771.1306047761954, 329.65270007291485]"
6,moderate,3547,4,0.5714285714285714,0.42857142857142855,"[5.9512599790318195, 26.719933009458938, -69.41288420941554, 124.55487792710053, -76.55335432716598]"
6,moderate,3548,3,0.5,0.5,"[2.8705266026699303, -5.97872133471128, 16.199331736262565, -20.445602240654278]"
6,moderate,3549,3,0.2,0.8,"[12.360026029589084, -8.729927442122765, 57.56593751304567, -58.67678835330417]"
6,moderate,3550,2,0.0,1.0,"[-2.920510183652083, 2.086717080106979, 9.854460208104381]"
6,moderate,3551,3,0.5714285714285714,0.42857142857142855,"[-3.5277836038291257, -12.649055574930653, 40.425803044471586, -42.34515481083576]"
6,moderate,3552,2,0.3333333333333333,0.6666666666666666,"[2.913417346152278, 2.4358010959631993, 7.589470541263264]"
6,moderate,3553,3,0.3333333333333333,0.6666666666666666,"[7.184817374047228, -10.838320874661378, 23.857213663618786, -25.166110244378565]"
6,moderate,3554,2,0.6666666666666666,0.3333333333333333,"[2.6060119194256077, 0.40170693051479833, 9.925471093952776]"
6,moderate,3555,3,0.8,0.2,"[11.955854926471066, -8.512677934840703, 59.86821638832494, -56.93002638163769]"
6,moderate,3556,5,0.3333333333333333,0.6666666666666666,"[64.46366711570383, -121.19110083294332, 656.3051358570688, -1725.1404534042344, 1901.3732694123378, -704.549352917151]"
6,moderate,3557,4,0.5714285714285714,0.42857142857142855,"[4.165796446922475, 24.46258647425198, -68.17848128624176, 125.10465706704272, -88.969479377024]"
6,moderate,3558,3,0.0,1.0,"[-34.12760798159627, 17.293149592158493, 13.784626713556335, -31.9633245574166]"
6,moderate,3559,2,0.3333333333333333,0.6666666666666666,"[-9.353249094363006, -0.6611547945270029, 13.044752728434686]"
6,moderate,3560,4,0.0,1.0,"[-10.432165394200233, -10.057448340148326, 103.57808996016416, -210.88271856369008, 128.4893576644261]"
6,moderate,3561,2,0.6666666666666666,0.3333333333333333,"[-3.4480723648357574, 0.2332206350649244, 9.292494842953527]"
6,moderate,3562,2,0.5714285714285714,0.42857142857142855,"[-5.375362392533397, 18.79835238733201, -25.957614114869394]"
6,moderate,3563,2,0.42857142857142855,0.5714285714285714,"[3.20029326290399, -6.298031070499927, 16.256254498600903]"
6,moderate,3564,3,0.3333333333333333,0.6666666666666666,"[7.186202854232252, 6.152554131428392, -55.014634350875795, 49.812931010457085]"
6,moderate,3565,1,0.2,0.8,"[9.45180787535933, -10.787637056071198]"
6,moderate,3566,3,0.3333333333333333,0.6666666666666666,"[50.569418819813336, -65.71844602287254, 101.71830582904573, -47.90640078321252]"
6,moderate,3567,4,0.6666666666666666,0.3333333333333333,"[16.13510390524586, 41.07796966164511, -54.9739213326765, -38.06854717232809, 66.23697411320089]"
6,moderate,3568,2,0.0,1.0,"[1.3025168526730868, 14.506089050010404, -5.615250772798596]"
6,moderate,3569,3,0.42857142857142855,0.5714285714285714,"[-5.946896053703612, -20.354186752742525, 34.22222490031781, -26.896465314324434]"
6,moderate,3570,1,1.0,0.0,"[15.269541930843275, 16.186803180421528]"
6,moderate,3571,4,0.2,0.8,"[4.432547500096132, -41.11237138666844, 195.39639310781052, -313.48447216767573, 171.20878985713534]"
6,moderate,3572,3,0.2,0.8,"[-1.5637903050328203, 5.97929254362582, -28.039648772753946, 29.997761714239207]"
6,moderate,3573,2,0.2,0.8,"[1.8568526658991935, 8.914936290038, -17.456714486493496]"
6,moderate,3574,3,0.0,1.0,"[-7.81670033097435, -47.059087905036364, 114.64882723032716, -86.37987530396572]"
6,moderate,3575,2,0.8,0.2,"[4.090004412888894, -9.160754797998937, 22.587531724730656]"
6,moderate,3576,2,0.42857142857142855,0.5714285714285714,"[4.215899078189126, -8.276919954395735, 13.4176601647029]"
6,moderate,3577,2,0.42857142857142855,0.5714285714285714,"[-5.9654626349951245, -7.420385645225537, 14.576414572470915]"
6,moderate,3578,3,0.3333333333333333,0.6666666666666666,"[-5.000209231547529, -1.8420868190417354, 18.14568265134294, -26.575619418757697]"
6,moderate,3579,3,0.2,0.8,"[-4.117916456935562, -4.500480605733825, 50.44646771147895, -57.82906961545844]"
6,moderate,3580,2,0.8,0.2,"[-1.5681973616659568, 8.070740464850106, -14.544636718111066]"
6,moderate,3581,4,0.5714285714285714,0.42857142857142855,"[1.4574236754305818, 65.23244957133056, -236.22052564475857, 324.9949290021264, -169.2633425061734]"
6,moderate,3582,2,0.8,0.2,"[-2.467787149768614, 5.271638325842044, -16.37016000021504]"
6,moderate,3583,2,0.3333333333333333,0.6666666666666666,"[-7.267735007577059, 12.429981846300455, -22.936556851408607]"
6,moderate,3584,2,0.3333333333333333,0.6666666666666666,"[-6.862153458531625, -1.4436360712654117, -6.040813978811155]"
6,moderate,3585,2,0.0,1.0,"[3.279965562770964, 1.0869826920975927, 7.755771963062621]"
6,moderate,3586,4,0.0,1.0,"[-2.9805527774442546, -43.0090266043104, 137.00824417359547, -214.46801903743312, 126.9725163172638]"
6,moderate,3587,2,0.0,1.0,"[-9.945238759113328, -6.614510623725809, 12.514425486668783]"
6,moderate,3588,3,0.2,0.8,"[-1.3466503044979479, 0.14633366448387466, 31.403021579696105, -27.150300311712265]"
6,moderate,3589,1,0.0,1.0,"[-8.802222597994106, -10.712961511071866]"
6,moderate,3590,2,0.2,0.8,"[-3.4992375643623643, 0.38587573074398795, 6.907183421057177]"
6,moderate,3591,3,0.8,0.2,"[-4.120151872172767, 13.482259624057415, -51.68536319440455, 57.554229410029016]"
6,moderate,3592,2,0.5,0.5,"[-8.809454232290776, -5.632764608092195, 13.756665512087146]"
6,moderate,3593,3,0.42857142857142855,0.5714285714285714,"[-3.8494819753145206, -2.7567760426015653, 22.143335638623306, -27.662710888643506]"
6,moderate,3594,3,0.5714285714285714,0.42857142857142855,"[-2.860932816208951, -6.884948245508759, 20.735467254795882, -24.46502243508837]"
6,moderate,3595,3,0.2,0.8,"[-10.120115570133935, 15.500055761976107, 44.49484437928565, -55.47235248954573]"
6,moderate,3596,4,0.5714285714285714,0.42857142857142855,"[-4.926669896095955, 27.151562528296544, -115.61051841041176, 185.6065562945411, -106.39710911680538]"
6,moderate,3597,3,0.2,0.8,"[-5.400931854190807, 7.438799675414468, 2.9734396555698903, -15.17484494075991]"
6,moderate,3598,3,0.5714285714285714,0.42857142857142855,"[-0.11837302927153627, -11.892744787993577, 23.383107370570183, -20.463127983849404]"
6,moderate,3599,3,0.5714285714285714,0.42857142857142855,"[-2.5605598378312115, 6.728002776045239, -25.24758354867595, 30.619315232264174]"
6,moderate,3600,2,0.0,1.0,"[-1.25060487264432, -8.761559034424028, 17.187713512339847]"
