generation_type,dataset_id,method_pol,metric,p_raw,p_holm
deterministic,0,cv,imse,1.0,1.0
deterministic,0,cv,imae,1.0,1.0
deterministic,0,cv,maxerr,1.0,1.0
deterministic,0,loocv,imse,1.0,1.0
deterministic,0,loocv,imae,1.0,1.0
deterministic,0,loocv,maxerr,1.0,1.0
deterministic,0,silverman,imse,1.0,1.0
deterministic,0,silverman,imae,1.0,1.0
deterministic,0,silverman,maxerr,1.0,1.0
deterministic,1,cv,imse,1.0,1.0
deterministic,1,cv,imae,1.0,1.0
deterministic,1,cv,maxerr,1.0,1.0
deterministic,1,loocv,imse,1.0,1.0
deterministic,1,loocv,imae,1.0,1.0
deterministic,1,loocv,maxerr,1.0,1.0
deterministic,1,silverman,imse,1.0,1.0
deterministic,1,silverman,imae,1.0,1.0
deterministic,1,silverman,maxerr,1.0,1.0
deterministic,2,cv,imse,1.0,1.0
deterministic,2,cv,imae,1.0,1.0
deterministic,2,cv,maxerr,1.0,1.0
deterministic,2,loocv,imse,1.0,1.0
deterministic,2,loocv,imae,1.0,1.0
deterministic,2,loocv,maxerr,1.0,1.0
deterministic,2,silverman,imse,1.0,1.0
deterministic,2,silverman,imae,1.0,1.0
deterministic,2,silverman,maxerr,1.0,1.0
deterministic,3,cv,imse,1.0,1.0
deterministic,3,cv,imae,1.0,1.0
deterministic,3,cv,maxerr,1.0,1.0
deterministic,3,loocv,imse,1.0,1.0
deterministic,3,loocv,imae,1.0,1.0
deterministic,3,loocv,maxerr,1.0,1.0
deterministic,3,silverman,imse,1.0,1.0
deterministic,3,silverman,imae,1.0,1.0
deterministic,3,silverman,maxerr,1.0,1.0
deterministic,4,cv,imse,1.0,1.0
deterministic,4,cv,imae,1.0,1.0
deterministic,4,cv,maxerr,1.0,1.0
deterministic,4,loocv,imse,1.0,1.0
deterministic,4,loocv,imae,1.0,1.0
deterministic,4,loocv,maxerr,1.0,1.0
deterministic,4,silverman,imse,1.0,1.0
deterministic,4,silverman,imae,1.0,1.0
deterministic,4,silverman,maxerr,1.0,1.0
deterministic,5,cv,imse,1.0,1.0
deterministic,5,cv,imae,1.0,1.0
deterministic,5,cv,maxerr,1.0,1.0
deterministic,5,loocv,imse,1.0,1.0
deterministic,5,loocv,imae,1.0,1.0
deterministic,5,loocv,maxerr,1.0,1.0
deterministic,5,silverman,imse,1.0,1.0
deterministic,5,silverman,imae,1.0,1.0
deterministic,5,silverman,maxerr,1.0,1.0
deterministic,6,cv,imse,1.0,1.0
deterministic,6,cv,imae,1.0,1.0
deterministic,6,cv,maxerr,1.0,1.0
deterministic,6,loocv,imse,1.0,1.0
deterministic,6,loocv,imae,1.0,1.0
deterministic,6,loocv,maxerr,1.0,1.0
deterministic,6,silverman,imse,1.0,1.0
deterministic,6,silverman,imae,1.0,1.0
deterministic,6,silverman,maxerr,1.0,1.0
deterministic,7,loocv,imse,1.0,1.0
deterministic,7,loocv,imae,1.0,1.0
deterministic,7,loocv,maxerr,1.0,1.0
deterministic,7,silverman,imse,1.0,1.0
deterministic,7,silverman,imae,1.0,1.0
deterministic,7,silverman,maxerr,1.0,1.0
deterministic,8,cv,imse,1.0,1.0
deterministic,8,cv,imae,1.0,1.0
deterministic,8,cv,maxerr,1.0,1.0
deterministic,8,loocv,imse,1.0,1.0
deterministic,8,loocv,imae,1.0,1.0
deterministic,8,loocv,maxerr,1.0,1.0
deterministic,8,silverman,imse,1.0,1.0
deterministic,8,silverman,imae,1.0,1.0
deterministic,8,silverman,maxerr,1.0,1.0
deterministic,12,cv,imse,1.0,1.0
deterministic,12,cv,imae,1.0,1.0
deterministic,12,cv,maxerr,1.0,1.0
deterministic,12,loocv,imse,1.0,1.0
deterministic,12,loocv,imae,1.0,1.0
deterministic,12,loocv,maxerr,1.0,1.0
deterministic,12,silverman,imse,1.0,1.0
deterministic,12,silverman,imae,1.0,1.0
deterministic,12,silverman,maxerr,1.0,1.0
deterministic,13,cv,imse,1.0,1.0
deterministic,13,cv,imae,1.0,1.0
deterministic,13,cv,maxerr,1.0,1.0
deterministic,13,loocv,imse,1.0,1.0
deterministic,13,loocv,imae,1.0,1.0
deterministic,13,loocv,maxerr,1.0,1.0
deterministic,13,silverman,imse,1.0,1.0
deterministic,13,silverman,imae,1.0,1.0
deterministic,13,silverman,maxerr,1.0,1.0
deterministic,14,cv,imse,1.0,1.0
deterministic,14,cv,imae,1.0,1.0
deterministic,14,cv,maxerr,1.0,1.0
deterministic,14,loocv,imse,1.0,1.0
deterministic,14,loocv,imae,1.0,1.0
deterministic,14,loocv,maxerr,1.0,1.0
deterministic,14,silverman,imse,1.0,1.0
deterministic,14,silverman,imae,1.0,1.0
deterministic,14,silverman,maxerr,1.0,1.0
deterministic,15,cv,imse,1.0,1.0
deterministic,15,cv,imae,1.0,1.0
deterministic,15,cv,maxerr,1.0,1.0
deterministic,15,loocv,imse,1.0,1.0
deterministic,15,loocv,imae,1.0,1.0
deterministic,15,loocv,maxerr,1.0,1.0
deterministic,15,silverman,imse,1.0,1.0
deterministic,15,silverman,imae,1.0,1.0
deterministic,15,silverman,maxerr,1.0,1.0
deterministic,16,cv,imse,1.0,1.0
deterministic,16,cv,imae,1.0,1.0
deterministic,16,cv,maxerr,1.0,1.0
deterministic,16,loocv,imse,1.0,1.0
deterministic,16,loocv,imae,1.0,1.0
deterministic,16,loocv,maxerr,1.0,1.0
deterministic,16,silverman,imse,1.0,1.0
deterministic,16,silverman,imae,1.0,1.0
deterministic,16,silverman,maxerr,1.0,1.0
deterministic,17,cv,imse,1.0,1.0
deterministic,17,cv,imae,1.0,1.0
deterministic,17,cv,maxerr,1.0,1.0
deterministic,17,loocv,imse,1.0,1.0
deterministic,17,loocv,imae,1.0,1.0
deterministic,17,loocv,maxerr,1.0,1.0
deterministic,17,silverman,imse,1.0,1.0
deterministic,17,silverman,imae,1.0,1.0
deterministic,17,silverman,maxerr,1.0,1.0
deterministic,18,cv,imse,1.0,1.0
deterministic,18,cv,imae,1.0,1.0
deterministic,18,cv,maxerr,1.0,1.0
deterministic,18,loocv,imse,1.0,1.0
deterministic,18,loocv,imae,1.0,1.0
deterministic,18,loocv,maxerr,1.0,1.0
deterministic,18,silverman,imse,1.0,1.0
deterministic,18,silverman,imae,1.0,1.0
deterministic,18,silverman,maxerr,1.0,1.0
deterministic,19,cv,imse,1.0,1.0
deterministic,19,cv,imae,1.0,1.0
deterministic,19,cv,maxerr,1.0,1.0
deterministic,19,loocv,imse,1.0,1.0
deterministic,19,loocv,imae,1.0,1.0
deterministic,19,loocv,maxerr,1.0,1.0
deterministic,19,silverman,imse,1.0,1.0
deterministic,19,silverman,imae,1.0,1.0
deterministic,19,silverman,maxerr,1.0,1.0
deterministic,20,cv,imse,1.0,1.0
deterministic,20,cv,imae,1.0,1.0
deterministic,20,cv,maxerr,1.0,1.0
deterministic,20,loocv,imse,1.0,1.0
deterministic,20,loocv,imae,1.0,1.0
deterministic,20,loocv,maxerr,1.0,1.0
deterministic,20,silverman,imse,1.0,1.0
deterministic,20,silverman,imae,1.0,1.0
deterministic,20,silverman,maxerr,1.0,1.0
deterministic,21,cv,imse,1.0,1.0
deterministic,21,cv,imae,1.0,1.0
deterministic,21,cv,maxerr,1.0,1.0
deterministic,21,loocv,imse,1.0,1.0
deterministic,21,loocv,imae,1.0,1.0
deterministic,21,loocv,maxerr,1.0,1.0
deterministic,21,silverman,imse,1.0,1.0
deterministic,21,silverman,imae,1.0,1.0
deterministic,21,silverman,maxerr,1.0,1.0
deterministic,22,cv,imse,1.0,1.0
deterministic,22,cv,imae,1.0,1.0
deterministic,22,cv,maxerr,1.0,1.0
deterministic,22,loocv,imse,1.0,1.0
deterministic,22,loocv,imae,1.0,1.0
deterministic,22,loocv,maxerr,1.0,1.0
deterministic,22,silverman,imse,1.0,1.0
deterministic,22,silverman,imae,1.0,1.0
deterministic,22,silverman,maxerr,1.0,1.0
deterministic,25,cv,imse,1.0,1.0
deterministic,25,cv,imae,1.0,1.0
deterministic,25,cv,maxerr,1.0,1.0
deterministic,25,loocv,imse,1.0,1.0
deterministic,25,loocv,imae,1.0,1.0
deterministic,25,loocv,maxerr,1.0,1.0
deterministic,26,cv,imse,1.0,1.0
deterministic,26,cv,imae,1.0,1.0
deterministic,26,cv,maxerr,1.0,1.0
deterministic,26,loocv,imse,1.0,1.0
deterministic,26,loocv,imae,1.0,1.0
deterministic,26,loocv,maxerr,1.0,1.0
deterministic,26,silverman,imse,1.0,1.0
deterministic,26,silverman,imae,1.0,1.0
deterministic,26,silverman,maxerr,1.0,1.0
deterministic,27,cv,imse,1.0,1.0
deterministic,27,cv,imae,1.0,1.0
deterministic,27,cv,maxerr,1.0,1.0
deterministic,27,loocv,imse,1.0,1.0
deterministic,27,loocv,imae,1.0,1.0
deterministic,27,loocv,maxerr,1.0,1.0
deterministic,27,silverman,imse,1.0,1.0
deterministic,27,silverman,imae,1.0,1.0
deterministic,27,silverman,maxerr,1.0,1.0
deterministic,29,cv,imse,1.0,1.0
deterministic,29,cv,imae,1.0,1.0
deterministic,29,cv,maxerr,1.0,1.0
deterministic,29,loocv,imse,1.0,1.0
deterministic,29,loocv,imae,1.0,1.0
deterministic,29,loocv,maxerr,1.0,1.0
deterministic,29,silverman,imse,1.0,1.0
deterministic,29,silverman,imae,1.0,1.0
deterministic,29,silverman,maxerr,1.0,1.0
deterministic,30,cv,imse,1.0,1.0
deterministic,30,cv,imae,1.0,1.0
deterministic,30,cv,maxerr,1.0,1.0
deterministic,30,loocv,imse,1.0,1.0
deterministic,30,loocv,imae,1.0,1.0
deterministic,30,loocv,maxerr,1.0,1.0
deterministic,30,silverman,imse,1.0,1.0
deterministic,30,silverman,imae,1.0,1.0
deterministic,30,silverman,maxerr,1.0,1.0
deterministic,31,cv,imse,1.0,1.0
deterministic,31,cv,imae,1.0,1.0
deterministic,31,cv,maxerr,1.0,1.0
deterministic,31,loocv,imse,1.0,1.0
deterministic,31,loocv,imae,1.0,1.0
deterministic,31,loocv,maxerr,1.0,1.0
deterministic,32,cv,imse,1.0,1.0
deterministic,32,cv,imae,1.0,1.0
deterministic,32,cv,maxerr,1.0,1.0
deterministic,32,loocv,imse,1.0,1.0
deterministic,32,loocv,imae,1.0,1.0
deterministic,32,loocv,maxerr,1.0,1.0
deterministic,32,silverman,imse,1.0,1.0
deterministic,32,silverman,imae,1.0,1.0
deterministic,32,silverman,maxerr,1.0,1.0
deterministic,33,cv,imse,1.0,1.0
deterministic,33,cv,imae,1.0,1.0
deterministic,33,cv,maxerr,1.0,1.0
deterministic,33,loocv,imse,1.0,1.0
deterministic,33,loocv,imae,1.0,1.0
deterministic,33,loocv,maxerr,1.0,1.0
deterministic,33,silverman,imse,1.0,1.0
deterministic,33,silverman,imae,1.0,1.0
deterministic,33,silverman,maxerr,1.0,1.0
deterministic,34,cv,imse,1.0,1.0
deterministic,34,cv,imae,1.0,1.0
deterministic,34,cv,maxerr,1.0,1.0
deterministic,34,loocv,imse,1.0,1.0
deterministic,34,loocv,imae,1.0,1.0
deterministic,34,loocv,maxerr,1.0,1.0
deterministic,34,silverman,imse,1.0,1.0
deterministic,34,silverman,imae,1.0,1.0
deterministic,34,silverman,maxerr,1.0,1.0
deterministic,35,cv,imse,1.0,1.0
deterministic,35,cv,imae,1.0,1.0
deterministic,35,cv,maxerr,1.0,1.0
deterministic,35,loocv,imse,1.0,1.0
deterministic,35,loocv,imae,1.0,1.0
deterministic,35,loocv,maxerr,1.0,1.0
deterministic,35,silverman,imse,1.0,1.0
deterministic,35,silverman,imae,1.0,1.0
deterministic,35,silverman,maxerr,1.0,1.0
deterministic,36,cv,imse,1.0,1.0
deterministic,36,cv,imae,1.0,1.0
deterministic,36,cv,maxerr,1.0,1.0
deterministic,36,loocv,imse,1.0,1.0
deterministic,36,loocv,imae,1.0,1.0
deterministic,36,loocv,maxerr,1.0,1.0
deterministic,36,silverman,imse,1.0,1.0
deterministic,36,silverman,imae,1.0,1.0
deterministic,36,silverman,maxerr,1.0,1.0
deterministic,37,cv,imse,1.0,1.0
deterministic,37,cv,imae,1.0,1.0
deterministic,37,cv,maxerr,1.0,1.0
deterministic,37,loocv,imse,1.0,1.0
deterministic,37,loocv,imae,1.0,1.0
deterministic,37,loocv,maxerr,1.0,1.0
deterministic,37,silverman,imse,1.0,1.0
deterministic,37,silverman,imae,1.0,1.0
deterministic,37,silverman,maxerr,1.0,1.0
deterministic,38,cv,imse,1.0,1.0
deterministic,38,cv,imae,1.0,1.0
deterministic,38,cv,maxerr,1.0,1.0
deterministic,38,loocv,imse,1.0,1.0
deterministic,38,loocv,imae,1.0,1.0
deterministic,38,loocv,maxerr,1.0,1.0
deterministic,38,silverman,imse,1.0,1.0
deterministic,38,silverman,imae,1.0,1.0
deterministic,38,silverman,maxerr,1.0,1.0
deterministic,39,silverman,imse,1.0,1.0
deterministic,39,silverman,imae,1.0,1.0
deterministic,39,silverman,maxerr,1.0,1.0
deterministic,41,cv,imse,1.0,1.0
deterministic,41,cv,imae,1.0,1.0
deterministic,41,cv,maxerr,1.0,1.0
deterministic,41,loocv,imse,1.0,1.0
deterministic,41,loocv,imae,1.0,1.0
deterministic,41,loocv,maxerr,1.0,1.0
deterministic,41,silverman,imse,1.0,1.0
deterministic,41,silverman,imae,1.0,1.0
deterministic,41,silverman,maxerr,1.0,1.0
deterministic,43,cv,imse,1.0,1.0
deterministic,43,cv,imae,1.0,1.0
deterministic,43,cv,maxerr,1.0,1.0
deterministic,43,loocv,imse,1.0,1.0
deterministic,43,loocv,imae,1.0,1.0
deterministic,43,loocv,maxerr,1.0,1.0
deterministic,43,silverman,imse,1.0,1.0
deterministic,43,silverman,imae,1.0,1.0
deterministic,43,silverman,maxerr,1.0,1.0
deterministic,44,cv,imse,1.0,1.0
deterministic,44,cv,imae,1.0,1.0
deterministic,44,cv,maxerr,1.0,1.0
deterministic,44,loocv,imse,1.0,1.0
deterministic,44,loocv,imae,1.0,1.0
deterministic,44,loocv,maxerr,1.0,1.0
deterministic,44,silverman,imse,1.0,1.0
deterministic,44,silverman,imae,1.0,1.0
deterministic,44,silverman,maxerr,1.0,1.0
deterministic,45,cv,imse,1.0,1.0
deterministic,45,cv,imae,1.0,1.0
deterministic,45,cv,maxerr,1.0,1.0
deterministic,45,loocv,imse,1.0,1.0
deterministic,45,loocv,imae,1.0,1.0
deterministic,45,loocv,maxerr,1.0,1.0
deterministic,45,silverman,imse,1.0,1.0
deterministic,45,silverman,imae,1.0,1.0
deterministic,45,silverman,maxerr,1.0,1.0
deterministic,46,cv,imse,1.0,1.0
deterministic,46,cv,imae,1.0,1.0
deterministic,46,cv,maxerr,1.0,1.0
deterministic,46,loocv,imse,1.0,1.0
deterministic,46,loocv,imae,1.0,1.0
deterministic,46,loocv,maxerr,1.0,1.0
deterministic,46,silverman,imse,1.0,1.0
deterministic,46,silverman,imae,1.0,1.0
deterministic,46,silverman,maxerr,1.0,1.0
deterministic,47,cv,imse,1.0,1.0
deterministic,47,cv,imae,1.0,1.0
deterministic,47,cv,maxerr,1.0,1.0
deterministic,47,loocv,imse,1.0,1.0
deterministic,47,loocv,imae,1.0,1.0
deterministic,47,loocv,maxerr,1.0,1.0
deterministic,49,cv,imse,1.0,1.0
deterministic,49,cv,imae,1.0,1.0
deterministic,49,cv,maxerr,1.0,1.0
deterministic,49,loocv,imse,1.0,1.0
deterministic,49,loocv,imae,1.0,1.0
deterministic,49,loocv,maxerr,1.0,1.0
deterministic,49,silverman,imse,1.0,1.0
deterministic,49,silverman,imae,1.0,1.0
deterministic,49,silverman,maxerr,1.0,1.0
deterministic,51,cv,imse,1.0,1.0
deterministic,51,cv,imae,1.0,1.0
deterministic,51,cv,maxerr,1.0,1.0
deterministic,51,loocv,imse,1.0,1.0
deterministic,51,loocv,imae,1.0,1.0
deterministic,51,loocv,maxerr,1.0,1.0
deterministic,51,silverman,imse,1.0,1.0
deterministic,51,silverman,imae,1.0,1.0
deterministic,51,silverman,maxerr,1.0,1.0
deterministic,52,cv,imse,1.0,1.0
deterministic,52,cv,imae,1.0,1.0
deterministic,52,cv,maxerr,1.0,1.0
deterministic,52,loocv,imse,1.0,1.0
deterministic,52,loocv,imae,1.0,1.0
deterministic,52,loocv,maxerr,1.0,1.0
deterministic,52,silverman,imse,1.0,1.0
deterministic,52,silverman,imae,1.0,1.0
deterministic,52,silverman,maxerr,1.0,1.0
deterministic,53,cv,imse,1.0,1.0
deterministic,53,cv,imae,1.0,1.0
deterministic,53,cv,maxerr,1.0,1.0
deterministic,53,loocv,imse,1.0,1.0
deterministic,53,loocv,imae,1.0,1.0
deterministic,53,loocv,maxerr,1.0,1.0
deterministic,53,silverman,imse,1.0,1.0
deterministic,53,silverman,imae,1.0,1.0
deterministic,53,silverman,maxerr,1.0,1.0
deterministic,55,cv,imse,1.0,1.0
deterministic,55,cv,imae,1.0,1.0
deterministic,55,cv,maxerr,1.0,1.0
deterministic,55,loocv,imse,1.0,1.0
deterministic,55,loocv,imae,1.0,1.0
deterministic,55,loocv,maxerr,1.0,1.0
deterministic,56,cv,imse,1.0,1.0
deterministic,56,cv,imae,1.0,1.0
deterministic,56,cv,maxerr,1.0,1.0
deterministic,56,loocv,imse,1.0,1.0
deterministic,56,loocv,imae,1.0,1.0
deterministic,56,loocv,maxerr,1.0,1.0
deterministic,56,silverman,imse,1.0,1.0
deterministic,56,silverman,imae,1.0,1.0
deterministic,56,silverman,maxerr,1.0,1.0
deterministic,57,cv,imse,1.0,1.0
deterministic,57,cv,imae,1.0,1.0
deterministic,57,cv,maxerr,1.0,1.0
deterministic,57,loocv,imse,1.0,1.0
deterministic,57,loocv,imae,1.0,1.0
deterministic,57,loocv,maxerr,1.0,1.0
deterministic,57,silverman,imse,1.0,1.0
deterministic,57,silverman,imae,1.0,1.0
deterministic,57,silverman,maxerr,1.0,1.0
deterministic,58,cv,imse,1.0,1.0
deterministic,58,cv,imae,1.0,1.0
deterministic,58,cv,maxerr,1.0,1.0
deterministic,58,loocv,imse,1.0,1.0
deterministic,58,loocv,imae,1.0,1.0
deterministic,58,loocv,maxerr,1.0,1.0
deterministic,58,silverman,imse,1.0,1.0
deterministic,58,silverman,imae,1.0,1.0
deterministic,58,silverman,maxerr,1.0,1.0
deterministic,59,silverman,imse,1.0,1.0
deterministic,59,silverman,imae,1.0,1.0
deterministic,59,silverman,maxerr,1.0,1.0
deterministic,60,cv,imse,1.0,1.0
deterministic,60,cv,imae,1.0,1.0
deterministic,60,cv,maxerr,1.0,1.0
deterministic,60,loocv,imse,1.0,1.0
deterministic,60,loocv,imae,1.0,1.0
deterministic,60,loocv,maxerr,1.0,1.0
deterministic,60,silverman,imse,1.0,1.0
deterministic,60,silverman,imae,1.0,1.0
deterministic,60,silverman,maxerr,1.0,1.0
deterministic,61,cv,imse,1.0,1.0
deterministic,61,cv,imae,1.0,1.0
deterministic,61,cv,maxerr,1.0,1.0
deterministic,61,loocv,imse,1.0,1.0
deterministic,61,loocv,imae,1.0,1.0
deterministic,61,loocv,maxerr,1.0,1.0
deterministic,61,silverman,imse,1.0,1.0
deterministic,61,silverman,imae,1.0,1.0
deterministic,61,silverman,maxerr,1.0,1.0
deterministic,62,cv,imse,1.0,1.0
deterministic,62,cv,imae,1.0,1.0
deterministic,62,cv,maxerr,1.0,1.0
deterministic,62,loocv,imse,1.0,1.0
deterministic,62,loocv,imae,1.0,1.0
deterministic,62,loocv,maxerr,1.0,1.0
deterministic,62,silverman,imse,1.0,1.0
deterministic,62,silverman,imae,1.0,1.0
deterministic,62,silverman,maxerr,1.0,1.0
deterministic,63,loocv,imse,1.0,1.0
deterministic,63,loocv,imae,1.0,1.0
deterministic,63,loocv,maxerr,1.0,1.0
deterministic,63,silverman,imse,1.0,1.0
deterministic,63,silverman,imae,1.0,1.0
deterministic,63,silverman,maxerr,1.0,1.0
deterministic,64,cv,imse,1.0,1.0
deterministic,64,cv,imae,1.0,1.0
deterministic,64,cv,maxerr,1.0,1.0
deterministic,64,loocv,imse,1.0,1.0
deterministic,64,loocv,imae,1.0,1.0
deterministic,64,loocv,maxerr,1.0,1.0
deterministic,64,silverman,imse,1.0,1.0
deterministic,64,silverman,imae,1.0,1.0
deterministic,64,silverman,maxerr,1.0,1.0
deterministic,65,cv,imse,1.0,1.0
deterministic,65,cv,imae,1.0,1.0
deterministic,65,cv,maxerr,1.0,1.0
deterministic,65,loocv,imse,1.0,1.0
deterministic,65,loocv,imae,1.0,1.0
deterministic,65,loocv,maxerr,1.0,1.0
deterministic,65,silverman,imse,1.0,1.0
deterministic,65,silverman,imae,1.0,1.0
deterministic,65,silverman,maxerr,1.0,1.0
deterministic,66,cv,imse,1.0,1.0
deterministic,66,cv,imae,1.0,1.0
deterministic,66,cv,maxerr,1.0,1.0
deterministic,66,loocv,imse,1.0,1.0
deterministic,66,loocv,imae,1.0,1.0
deterministic,66,loocv,maxerr,1.0,1.0
deterministic,66,silverman,imse,1.0,1.0
deterministic,66,silverman,imae,1.0,1.0
deterministic,66,silverman,maxerr,1.0,1.0
deterministic,67,cv,imse,1.0,1.0
deterministic,67,cv,imae,1.0,1.0
deterministic,67,cv,maxerr,1.0,1.0
deterministic,67,loocv,imse,1.0,1.0
deterministic,67,loocv,imae,1.0,1.0
deterministic,67,loocv,maxerr,1.0,1.0
deterministic,67,silverman,imse,1.0,1.0
deterministic,67,silverman,imae,1.0,1.0
deterministic,67,silverman,maxerr,1.0,1.0
deterministic,68,cv,imse,1.0,1.0
deterministic,68,cv,imae,1.0,1.0
deterministic,68,cv,maxerr,1.0,1.0
deterministic,68,loocv,imse,1.0,1.0
deterministic,68,loocv,imae,1.0,1.0
deterministic,68,loocv,maxerr,1.0,1.0
deterministic,68,silverman,imse,1.0,1.0
deterministic,68,silverman,imae,1.0,1.0
deterministic,68,silverman,maxerr,1.0,1.0
deterministic,69,loocv,imse,1.0,1.0
deterministic,69,loocv,imae,1.0,1.0
deterministic,69,loocv,maxerr,1.0,1.0
deterministic,69,silverman,imse,1.0,1.0
deterministic,69,silverman,imae,1.0,1.0
deterministic,69,silverman,maxerr,1.0,1.0
deterministic,70,cv,imse,1.0,1.0
deterministic,70,cv,imae,1.0,1.0
deterministic,70,cv,maxerr,1.0,1.0
deterministic,70,loocv,imse,1.0,1.0
deterministic,70,loocv,imae,1.0,1.0
deterministic,70,loocv,maxerr,1.0,1.0
deterministic,70,silverman,imse,1.0,1.0
deterministic,70,silverman,imae,1.0,1.0
deterministic,70,silverman,maxerr,1.0,1.0
deterministic,71,cv,imse,1.0,1.0
deterministic,71,cv,imae,1.0,1.0
deterministic,71,cv,maxerr,1.0,1.0
deterministic,71,loocv,imse,1.0,1.0
deterministic,71,loocv,imae,1.0,1.0
deterministic,71,loocv,maxerr,1.0,1.0
deterministic,71,silverman,imse,1.0,1.0
deterministic,71,silverman,imae,1.0,1.0
deterministic,71,silverman,maxerr,1.0,1.0
deterministic,72,cv,imse,1.0,1.0
deterministic,72,cv,imae,1.0,1.0
deterministic,72,cv,maxerr,1.0,1.0
deterministic,72,loocv,imse,1.0,1.0
deterministic,72,loocv,imae,1.0,1.0
deterministic,72,loocv,maxerr,1.0,1.0
deterministic,72,silverman,imse,1.0,1.0
deterministic,72,silverman,imae,1.0,1.0
deterministic,72,silverman,maxerr,1.0,1.0
deterministic,73,cv,imse,1.0,1.0
deterministic,73,cv,imae,1.0,1.0
deterministic,73,cv,maxerr,1.0,1.0
deterministic,73,loocv,imse,1.0,1.0
deterministic,73,loocv,imae,1.0,1.0
deterministic,73,loocv,maxerr,1.0,1.0
deterministic,73,silverman,imse,1.0,1.0
deterministic,73,silverman,imae,1.0,1.0
deterministic,73,silverman,maxerr,1.0,1.0
deterministic,74,cv,imse,1.0,1.0
deterministic,74,cv,imae,1.0,1.0
deterministic,74,cv,maxerr,1.0,1.0
deterministic,74,loocv,imse,1.0,1.0
deterministic,74,loocv,imae,1.0,1.0
deterministic,74,loocv,maxerr,1.0,1.0
deterministic,74,silverman,imse,1.0,1.0
deterministic,74,silverman,imae,1.0,1.0
deterministic,74,silverman,maxerr,1.0,1.0
deterministic,77,cv,imse,1.0,1.0
deterministic,77,cv,imae,1.0,1.0
deterministic,77,cv,maxerr,1.0,1.0
deterministic,77,loocv,imse,1.0,1.0
deterministic,77,loocv,imae,1.0,1.0
deterministic,77,loocv,maxerr,1.0,1.0
deterministic,77,silverman,imse,1.0,1.0
deterministic,77,silverman,imae,1.0,1.0
deterministic,77,silverman,maxerr,1.0,1.0
deterministic,78,cv,imse,1.0,1.0
deterministic,78,cv,imae,1.0,1.0
deterministic,78,cv,maxerr,1.0,1.0
deterministic,78,loocv,imse,1.0,1.0
deterministic,78,loocv,imae,1.0,1.0
deterministic,78,loocv,maxerr,1.0,1.0
deterministic,78,silverman,imse,1.0,1.0
deterministic,78,silverman,imae,1.0,1.0
deterministic,78,silverman,maxerr,1.0,1.0
deterministic,80,cv,imse,1.0,1.0
deterministic,80,cv,imae,1.0,1.0
deterministic,80,cv,maxerr,1.0,1.0
deterministic,80,loocv,imse,1.0,1.0
deterministic,80,loocv,imae,1.0,1.0
deterministic,80,loocv,maxerr,1.0,1.0
deterministic,80,silverman,imse,1.0,1.0
deterministic,80,silverman,imae,1.0,1.0
deterministic,80,silverman,maxerr,1.0,1.0
deterministic,81,cv,imse,1.0,1.0
deterministic,81,cv,imae,1.0,1.0
deterministic,81,cv,maxerr,1.0,1.0
deterministic,81,loocv,imse,1.0,1.0
deterministic,81,loocv,imae,1.0,1.0
deterministic,81,loocv,maxerr,1.0,1.0
deterministic,81,silverman,imse,1.0,1.0
deterministic,81,silverman,imae,1.0,1.0
deterministic,81,silverman,maxerr,1.0,1.0
deterministic,83,cv,imse,1.0,1.0
deterministic,83,cv,imae,1.0,1.0
deterministic,83,cv,maxerr,1.0,1.0
deterministic,83,loocv,imse,1.0,1.0
deterministic,83,loocv,imae,1.0,1.0
deterministic,83,loocv,maxerr,1.0,1.0
deterministic,83,silverman,imse,1.0,1.0
deterministic,83,silverman,imae,1.0,1.0
deterministic,83,silverman,maxerr,1.0,1.0
deterministic,84,cv,imse,1.0,1.0
deterministic,84,cv,imae,1.0,1.0
deterministic,84,cv,maxerr,1.0,1.0
deterministic,84,loocv,imse,1.0,1.0
deterministic,84,loocv,imae,1.0,1.0
deterministic,84,loocv,maxerr,1.0,1.0
deterministic,84,silverman,imse,1.0,1.0
deterministic,84,silverman,imae,1.0,1.0
deterministic,84,silverman,maxerr,1.0,1.0
deterministic,85,cv,imse,1.0,1.0
deterministic,85,cv,imae,1.0,1.0
deterministic,85,cv,maxerr,1.0,1.0
deterministic,85,loocv,imse,1.0,1.0
deterministic,85,loocv,imae,1.0,1.0
deterministic,85,loocv,maxerr,1.0,1.0
deterministic,85,silverman,imse,1.0,1.0
deterministic,85,silverman,imae,1.0,1.0
deterministic,85,silverman,maxerr,1.0,1.0
deterministic,86,cv,imse,1.0,1.0
deterministic,86,cv,imae,1.0,1.0
deterministic,86,cv,maxerr,1.0,1.0
deterministic,86,loocv,imse,1.0,1.0
deterministic,86,loocv,imae,1.0,1.0
deterministic,86,loocv,maxerr,1.0,1.0
deterministic,86,silverman,imse,1.0,1.0
deterministic,86,silverman,imae,1.0,1.0
deterministic,86,silverman,maxerr,1.0,1.0
deterministic,87,cv,imse,1.0,1.0
deterministic,87,cv,imae,1.0,1.0
deterministic,87,cv,maxerr,1.0,1.0
deterministic,87,loocv,imse,1.0,1.0
deterministic,87,loocv,imae,1.0,1.0
deterministic,87,loocv,maxerr,1.0,1.0
deterministic,87,silverman,imse,1.0,1.0
deterministic,87,silverman,imae,1.0,1.0
deterministic,87,silverman,maxerr,1.0,1.0
deterministic,88,cv,imse,1.0,1.0
